match_id,radiant_win,start_time,duration,tower_status_radiant,tower_status_dire,barracks_status_radiant,barracks_status_dire,first_blood_time
2001295739,True,1450063797,4606,1584,0,12,0,176
2001295708,True,1450063795,2314,1968,0,63,0,23
2001295658,False,1450063778,1945,0,2047,0,63,43
2001295424,True,1450063787,2843,1926,0,63,0,80
2001295227,False,1450063765,3861,0,1798,0,51,11
2001295211,True,1450063771,1447,1983,4,63,3,0
2001295159,True,1450063779,1649,2038,1588,63,15,164
2001294998,False,1450063765,3251,256,1958,51,63,143
2001294863,False,1450063750,2474,0,1958,0,63,18
2001294821,True,1450063754,2773,1796,4,63,3,21
2001294759,False,1450063753,2298,32,1974,12,63,229
2001294610,True,1450063737,4095,1798,0,63,0,316
2001294446,False,1450063694,1896,0,1982,0,63,13
2001294442,False,1450063720,3530,0,1958,0,63,54
2001294128,True,1450063704,1520,1982,384,63,48,103
2001294026,True,1450063706,4241,1540,4,63,3,498
2001293969,True,1450063707,1904,2039,260,63,51,65
2001293912,True,1450063697,2339,2022,0,63,0,13
2001293709,False,1450063694,2278,0,1974,0,63,0
2001293694,True,1450063688,2584,1926,0,51,0,120
2001293635,False,1450063663,2480,0,1956,0,63,193
2001293598,True,1450063671,3715,1568,262,63,51,99
2001293578,False,1450063661,2130,6,2038,3,63,4
2001293484,False,1450063677,2550,0,2046,0,63,110
2001293422,True,1450063671,2741,1846,0,63,0,51
2001293407,False,1450063674,2648,260,1974,51,63,0
2001293394,True,1450063682,2393,1792,1792,59,48,84
2001293233,False,1450063645,2339,0,1982,0,63,45
2001293223,True,1450063663,2813,1844,0,63,0,17
2001293007,True,1450063651,2880,1584,0,60,0,13
2001292966,False,1450063643,2393,4,1958,3,63,66
2001292788,True,1450063628,2491,1828,0,63,0,54
2001292759,True,1450063602,2454,1974,0,63,3,90
2001292652,False,1450063597,1803,390,2038,51,63,68
2001292504,True,1450063617,2522,1828,260,63,51,0
2001292412,True,1450063606,2355,1974,0,63,0,52
2001292382,True,1450063614,4017,32,390,12,51,79
2001292261,True,1450063595,2506,1974,0,63,0,262
2001292238,False,1450063583,2980,0,1974,0,63,82
2001292027,True,1450063601,1841,2047,1792,63,48,50
2001292018,True,1450063586,2259,2044,0,63,0,103
2001292007,False,1450063596,2429,0,1974,0,63,7
2001291965,True,1450063590,1682,1983,256,63,48,127
2001291930,False,1450063585,2481,0,1972,0,63,8
2001291925,False,1450063580,2282,0,1974,0,63,5
2001291922,False,1450063588,2386,0,1798,0,63,107
2001291812,False,1450063569,2094,4,1956,3,63,136
2001291810,True,1450063579,1854,1983,4,63,3,44
2001291789,True,1450063569,1735,2038,0,63,0,49
2001291787,True,1450063580,1168,2047,38,63,15,62
2001291537,False,1450063539,1767,0,2038,0,63,98
2001291521,True,1450063564,1859,1974,0,63,0,109
2001291484,True,1450063564,2549,1958,0,63,0,14
2001291369,False,1450063549,4040,0,1792,0,51,80
2001291313,True,1450063550,1978,2038,6,63,3,2
2001291291,False,1450063529,1829,0,1983,0,63,0
2001291290,True,1450063549,3079,1972,0,63,0,76
2001291135,False,1450063543,2275,0,1846,0,63,0
2001291083,True,1450063542,1782,1844,6,63,3,163
2001290977,False,1450063528,3003,0,1958,0,63,72
2001290937,False,1450063533,1367,0,2047,0,63,127
2001290897,False,1450063509,4134,0,1926,0,55,72
2001290697,False,1450063506,1112,1972,2047,63,63,42
2001290678,False,1450063496,2196,6,2036,3,63,186
2001290473,True,1450063504,2257,1975,0,63,0,189
2001290418,False,1450063503,2523,0,1974,0,63,194
2001290323,False,1450063499,4283,256,288,48,60,92
2001290131,False,1450063457,2399,6,1956,3,63,261
2001289930,False,1450063471,3165,0,1956,3,63,355
2001289868,True,1450063464,2707,1830,0,63,0,77
2001289825,True,1450063467,2405,1844,384,63,48,272
2001289777,True,1450063468,2901,1958,4,63,3,49
2001289720,False,1450063463,1391,0,2046,0,63,115
2001289704,False,1450063459,1799,0,2047,0,63,135
2001289702,True,1450063465,518,2047,2047,63,63,11
2001289345,False,1450063435,1412,6,2046,3,63,6
2001289314,True,1450063442,120,2047,2047,63,63,0
2001289303,False,1450063442,2566,0,1958,0,63,63
2001289273,True,1450063405,2957,1956,0,63,0,8
2001289202,True,1450063434,1828,1958,0,63,0,149
2001289151,True,1450063415,2105,1983,4,63,3,143
2001289029,False,1450063426,2819,6,1956,3,63,7
2001289027,False,1450063426,2567,4,2038,3,63,129
2001288937,False,1450063422,3089,0,1844,0,63,5
2001288834,False,1450063407,1809,0,2044,0,63,265
2001288810,True,1450063412,2275,1974,0,63,0,49
2001288778,False,1450063386,2992,0,1958,0,63,5
2001288687,False,1450063415,2349,1824,1952,62,61,0
2001288633,False,1450063403,2047,4,1982,3,63,104
2001288626,True,1450063401,2159,1846,0,63,0,6
2001288585,False,1450063380,2369,0,2036,0,63,215
2001288538,False,1450063386,2358,256,1974,48,63,143
2001288207,True,1450063378,2885,1926,0,63,0,301
2001288040,True,1450063357,2055,1974,0,63,0,96
2001287999,True,1450063375,1892,2047,1572,63,15,88
2001287935,True,1450063344,2958,1974,256,63,48,165
2001287908,True,1450063359,2683,1798,0,51,0,140
2001287836,True,1450063332,2970,1846,0,63,0,16
2001287441,True,1450063336,1964,1982,0,63,0,61
2001287415,False,1450063329,2143,6,2038,3,63,341
2001287319,False,1450063322,4817,0,1536,2,16,148
2001287293,True,1450063327,2833,1844,0,63,0,48
2001287211,True,1450063322,2609,1846,256,63,48,133
2001287180,True,1450063326,2903,1972,0,63,0,0
2001287096,False,1450063319,1795,36,2046,15,63,57
2001287038,True,1450063314,2704,1982,4,63,3,7
2001287017,False,1450063304,1155,1540,2047,3,63,115
2001286984,False,1450063301,2682,388,1796,51,55,146
2001286971,False,1450063312,1807,262,2038,51,63,0
2001286824,False,1450063297,1657,256,2047,48,63,72
2001286823,False,1450063289,2159,0,1982,0,63,31
2001286660,True,1450063294,1999,1982,4,63,3,187
2001286627,True,1450063291,2175,1972,4,63,3,84
2001286623,False,1450063290,2063,0,1974,0,63,19
2001286575,True,1450063288,2493,1828,262,63,51,12
2001286560,True,1450063284,335,2047,2047,63,63,231
2001286530,False,1450063263,1739,0,1974,0,63,151
2001286458,True,1450063279,1866,2046,0,63,0,93
2001286448,True,1450063279,2739,1974,0,63,0,208
2001286406,True,1450063273,1952,2047,0,63,0,3
2001286305,True,1450063273,2062,2046,0,63,0,240
2001286301,True,1450063259,2822,1828,4,63,3,192
2001286267,False,1450063272,2435,4,1972,3,63,0
2001286249,False,1450063273,2865,0,1846,0,63,104
2001286113,True,1450063243,2612,1830,0,63,0,1
2001286096,False,1450063264,3843,0,1540,2,19,12
2001286022,False,1450063255,2433,0,1974,0,63,200
2001285965,False,1450063243,2020,0,1972,0,63,294
2001285840,False,1450063247,3012,0,1828,0,63,11
2001285692,True,1450063242,2912,1956,32,63,12,80
2001285608,False,1450063240,2945,0,1972,0,63,0
2001285598,True,1450063225,2917,1590,256,31,48,194
2001285552,False,1450063235,3413,0,1796,0,63,181
2001285510,False,1450063231,1495,32,2047,12,63,111
2001285470,False,1450063223,1589,4,2039,3,63,0
2001285435,True,1450063211,2959,1846,0,63,0,156
2001285246,False,1450063196,2977,0,1974,3,63,133
2001285162,True,1450063210,414,2047,2047,63,63,161
2001285117,False,1450063208,1898,0,1983,1,63,143
2001284916,True,1450063192,1372,2047,6,63,3,2
2001284841,False,1450063177,2634,0,1958,0,63,163
2001284795,True,1450063179,2158,2047,0,63,0,7
2001284767,True,1450063174,2232,1975,4,63,3,95
2001284679,False,1450063180,2861,0,1824,0,61,6
2001284614,False,1450063186,3177,1536,1568,0,63,85
2001284477,True,1450063178,1578,2039,1568,63,12,222
2001284458,True,1450063165,2205,1846,256,63,48,7
2001284414,False,1450063166,3637,0,1926,48,51,196
2001284321,True,1450063137,1458,2038,388,63,51,233
2001284313,False,1450063160,2787,0,1796,0,63,96
2001284279,True,1450063160,2839,1956,260,63,51,70
2001284166,True,1450063145,1792,1975,0,63,0,327
2001284081,True,1450063147,2100,1982,0,63,0,111
2001284059,False,1450063138,2029,0,2046,3,63,33
2001283967,False,1450063140,3076,0,1956,0,63,7
2001283940,False,1450063133,3133,0,1972,0,63,101
2001283929,False,1450063109,2121,0,1974,0,63,10
2001283886,True,1450063134,2098,2046,256,63,51,0
2001283800,True,1450063137,1110,2046,6,63,3,14
2001283763,False,1450063087,1770,0,2047,0,63,110
2001283719,False,1450063123,2698,0,2038,0,63,90
2001283706,False,1450063102,2780,4,1974,3,63,274
2001283673,False,1450063122,3370,0,1590,0,63,0
2001283655,True,1450063119,3547,1926,0,63,0,312
2001283500,False,1450063105,4034,0,2036,0,63,2
2001283233,False,1450063094,2279,0,1844,0,63,12
2001283228,True,1450063093,2629,1830,0,63,0,176
2001283205,False,1450063091,1645,0,2047,0,63,159
2001283012,False,1450063079,2068,0,2038,0,63,26
2001282804,False,1450063072,1641,0,1974,0,63,28
2001282768,True,1450063075,4141,1792,0,55,0,235
2001282641,False,1450063059,3295,6,1796,3,51,183
2001282607,False,1450063058,2901,0,1974,0,63,187
2001282578,True,1450063061,2219,1975,256,63,48,187
2001282484,True,1450063054,1434,1974,0,63,0,94
2001282373,True,1450063050,2909,1796,262,59,51,108
2001282365,True,1450063047,1853,2047,0,63,48,0
2001282262,True,1450063009,2500,1956,0,63,0,101
2001282163,False,1450063032,2355,0,2039,0,63,7
2001282159,False,1450063037,2217,0,1974,0,63,141
2001282054,False,1450063025,2259,0,1974,0,63,321
2001281981,False,1450063030,4066,0,1828,0,63,3
2001281906,False,1450063020,3831,0,1796,0,51,62
2001281794,False,1450063016,2975,0,1974,0,63,208
2001281784,False,1450063018,2063,0,1975,3,63,60
2001281768,True,1450063015,2402,1974,0,63,0,110
2001281637,True,1450063001,3650,1924,0,63,0,106
2001281467,True,1450063001,2747,390,0,63,4,64
2001281389,True,1450063003,2044,2046,1796,63,51,30
2001281371,False,1450062993,2838,0,1974,0,63,137
2001281357,True,1450062982,2369,1844,0,63,0,165
2001281223,False,1450062974,2832,0,1974,0,63,60
2001281138,True,1450062971,2176,2047,0,63,0,60
2001281066,True,1450062976,4980,0,260,1,51,15
2001281006,True,1450062965,1217,1983,1956,63,63,185
2001280985,True,1450062971,2945,1846,0,63,0,104
2001280927,False,1450062968,1783,256,1983,48,63,30
2001280912,False,1450062957,2784,0,1798,0,51,5
2001280907,True,1450062968,735,2039,1982,63,63,64
2001280875,True,1450062965,2889,1540,260,43,51,64
2001280867,False,1450062936,3262,391,0,51,16,54
2001280762,False,1450062957,3072,0,1972,0,63,321
2001280761,True,1450062924,2117,1974,384,63,48,157
2001280696,True,1450062951,2549,1975,0,63,0,255
2001280682,False,1450062945,1981,0,2039,0,63,411
2001280440,True,1450062932,2041,1974,0,63,0,101
2001280189,False,1450062925,2608,0,1844,0,63,151
2001280109,True,1450062920,2297,1983,0,63,0,169
2001280024,False,1450062910,2258,0,1982,0,63,83
2001279944,False,1450062912,2188,256,1975,48,63,140
2001279902,False,1450062904,2710,6,2036,3,63,0
2001279845,True,1450062895,2341,1974,0,63,0,147
2001279794,False,1450062903,1810,0,2038,0,63,51
2001279788,False,1450062896,2512,0,1974,0,63,16
2001279768,True,1450062879,1761,2046,0,63,0,227
2001279756,False,1450062890,2654,0,1828,0,63,77
2001279720,True,1450062898,1571,2046,6,63,3,246
2001279416,False,1450062874,1543,260,1983,51,63,97
2001279029,True,1450062850,2303,1974,0,63,0,6
2001279012,True,1450062860,1550,1974,6,63,3,63
2001278966,True,1450062834,3381,1828,0,63,3,155
2001278803,True,1450062845,1256,2047,262,63,51,131
2001278786,False,1450062850,2308,0,1828,0,63,7
2001278737,False,1450062838,1769,0,2047,0,63,0
2001278683,False,1450062822,2395,36,1824,15,60,7
2001278514,True,1450062825,2852,1798,0,51,0,199
2001278328,True,1450062808,2433,2039,0,63,0,5
2001278287,False,1450062811,2784,0,1974,0,63,337
2001278251,False,1450062801,3425,0,1540,0,19,322
2001278218,True,1450062806,3611,1540,0,51,0,78
2001278183,False,1450062817,2470,1536,1958,16,63,188
2001278111,False,1450062793,2200,0,1988,0,63,2
2001278100,False,1450062803,2005,0,1972,0,63,110
2001278084,False,1450062794,3933,0,1924,0,63,19
2001277916,True,1450062777,2029,1974,0,63,0,164
2001277869,False,1450062787,1953,0,2039,0,63,301
2001277857,True,1450062780,2197,2047,0,63,0,154
2001277774,True,1450062786,2968,1958,0,63,0,75
2001277739,True,1450062759,3106,1972,0,63,0,386
2001277651,False,1450062773,3382,0,1830,0,63,249
2001277572,True,1450062776,2708,1844,0,63,0,4
2001277481,True,1450062765,1908,2047,0,63,0,261
2001277404,False,1450062758,2343,0,1844,0,63,45
2001277334,True,1450062763,1338,2047,4,63,3,91
2001277277,True,1450062766,2822,1972,0,63,0,4
2001277229,True,1450062756,2718,1974,256,63,48,144
2001277002,False,1450062708,2139,4,2038,3,63,131
2001276991,True,1450062736,2161,1972,6,63,3,81
2001276932,True,1450062726,2086,1982,0,63,0,14
2001276851,False,1450062727,3154,0,1828,0,63,16
2001276810,False,1450062720,2612,6,1824,3,60,163
2001276776,False,1450062731,3203,4,2046,3,63,16
2001276742,True,1450062725,3178,1846,0,63,0,67
2001276503,True,1450062724,2382,1974,1572,63,15,133
2001276477,True,1450062696,1464,2047,390,63,51,123
2001276462,False,1450062715,2031,0,1974,0,63,184
2001276257,False,1450062693,3441,0,390,0,51,59
2001276238,True,1450062702,2223,1974,0,63,0,0
2001276215,False,1450062670,1471,390,2038,51,63,190
2001276155,True,1450062693,3048,1840,0,62,0,276
2001276125,False,1450062688,805,2046,2039,63,63,32
2001276109,True,1450062688,2860,1974,0,63,0,9
2001276035,True,1450062684,2140,2047,0,63,0,100
2001275999,True,1450062683,3216,256,454,48,51,11
2001275997,True,1450062688,3298,1824,0,63,0,22
2001275979,False,1450062680,2309,0,1974,0,63,1
2001275834,True,1450062671,2141,1852,0,63,48,21
2001275787,False,1450062672,2567,0,2038,0,63,91
2001275561,False,1450062656,2790,0,1982,0,63,42
2001275305,True,1450062653,2597,1572,0,63,0,160
2001275265,True,1450062639,2585,1830,6,63,3,7
2001275134,True,1450062623,2548,1824,390,60,51,194
2001275048,True,1450062622,2406,1956,6,63,3,150
2001275025,True,1450062610,1847,2047,0,63,0,53
2001274867,False,1450062608,2187,0,1974,0,63,177
2001274812,False,1450062608,2300,0,2046,32,63,30
2001274808,False,1450062620,2708,0,1972,0,63,138
2001274789,True,1450062605,3921,1542,256,3,48,121
2001274633,False,1450062598,2606,0,1796,0,51,0
2001274615,False,1450062597,2886,0,1846,0,63,33
2001274502,True,1450062602,2751,1846,0,63,0,97
2001274295,False,1450062579,2213,0,1982,0,63,7
2001274257,True,1450062575,2022,2047,0,63,1,389
2001273992,False,1450062563,2286,0,1844,0,63,300
2001273988,False,1450062572,2237,0,1974,0,63,148
2001273983,False,1450062579,2154,1542,1974,3,63,107
2001273946,True,1450062560,1583,1974,6,63,3,142
2001273838,False,1450062538,1719,0,2046,0,63,13
2001273728,False,1450062557,2559,0,1926,0,63,0
2001273727,False,1450062539,2505,260,1974,51,63,364
2001273699,False,1450062550,2356,0,1982,0,63,146
2001273663,True,1450062550,2396,1982,0,63,0,121
2001273637,True,1450062549,2979,1798,0,51,0,70
2001273604,False,1450062544,2092,0,1972,0,63,0
2001273590,True,1450062546,2781,1983,0,63,2,8
2001273352,True,1450062533,2887,1972,0,63,0,298
2001273139,True,1450062522,2441,1974,0,63,0,133
2001273122,True,1450062518,1606,2047,4,63,3,137
2001273113,False,1450062520,2027,4,1972,3,63,17
2001272873,True,1450062505,2991,2047,0,63,0,9
2001272700,False,1450062486,2270,0,1958,0,63,92
2001272670,False,1450062484,3977,0,1926,0,51,49
2001272640,True,1450062493,2166,1982,0,63,0,9
2001272505,False,1450062489,3587,6,1824,3,60,284
2001272495,True,1450062489,2425,1974,0,63,0,131
2001272454,False,1450062487,3633,0,1828,0,63,136
2001272449,False,1450062481,1474,0,2047,0,63,227
2001272392,True,1450062490,2962,1540,6,35,3,102
2001272327,False,1450062477,4012,4,0,3,48,199
2001272298,False,1450062454,2268,4,1974,3,63,223
2001272266,False,1450062469,2057,0,1983,0,63,10
2001272123,True,1450062467,3821,1974,0,63,0,3
2001272034,False,1450062446,2172,0,1958,0,63,54
2001272003,True,1450062462,926,1983,2038,63,63,47
2001271973,True,1450062434,2883,1830,0,63,0,0
2001271954,True,1450062461,2945,1956,0,63,0,7
2001271926,True,1450062430,3273,1975,0,63,0,187
2001271915,False,1450062455,2054,6,1982,3,63,28
2001271900,False,1450062445,1968,0,2046,0,63,52
2001271899,False,1450062452,2764,0,2036,0,63,106
2001271774,False,1450062455,1721,1568,1846,15,63,8
2001271769,True,1450062436,2186,1847,0,63,0,2
2001271704,True,1450062443,2183,1974,0,63,0,162
2001271621,True,1450062420,2059,1983,0,63,0,0
2001271528,False,1450062421,2101,4,1844,3,63,144
2001271410,True,1450062412,2719,2039,0,63,2,48
2001271307,True,1450062409,1751,1975,0,63,0,71
2001271200,False,1450062409,2177,0,2036,0,63,3
2001271194,True,1450062404,2981,1540,0,63,0,4
2001271188,False,1450062421,1731,1830,2038,63,63,0
2001271105,False,1450062406,2819,0,1828,0,63,106
2001271038,True,1450062400,4026,1828,4,63,3,208
2001270970,True,1450062399,1645,2046,6,63,3,101
2001270955,True,1450062388,2580,1958,0,63,0,207
2001270950,False,1450062395,2067,6,1982,3,63,109
2001270893,False,1450062376,3311,0,1958,0,63,97
2001270795,False,1450062391,2570,0,1846,0,63,0
2001270769,False,1450062396,2906,1796,1846,51,63,107
2001270679,False,1450062364,1654,4,2047,3,63,12
2001270580,False,1450062370,4129,0,1798,0,55,139
2001270543,True,1450062376,1819,2036,0,63,0,104
2001270486,True,1450062351,3304,1540,388,63,51,16
2001270392,False,1450062359,2154,256,1975,48,63,260
2001270311,True,1450062359,4066,1958,256,63,48,196
2001270307,False,1450062360,2762,0,1974,0,63,16
2001270289,True,1450062359,2052,1975,4,63,3,156
2001270196,True,1450062355,3721,1542,0,51,0,136
2001270187,True,1450062333,3022,1854,256,63,49,134
2001270134,True,1450062348,994,2047,1830,63,63,260
2001270070,False,1450062335,2243,384,1846,48,63,77
2001270069,True,1450062339,1982,1983,384,63,48,95
2001269995,True,1450062332,3215,1540,388,51,51,0
2001269875,False,1450062334,3380,0,1828,48,63,16
2001269845,False,1450062334,1931,0,2047,0,63,51
2001269757,True,1450062320,1666,2047,0,63,0,46
2001269535,False,1450062319,2240,0,2039,0,63,66
2001269519,False,1450062319,2420,4,1974,3,63,259
2001269453,True,1450062313,1670,2046,4,63,3,206
2001269435,True,1450062296,2258,1844,6,63,3,138
2001269408,True,1450062300,2140,1975,0,63,0,90
2001269391,False,1450062312,3001,0,1796,0,51,341
2001269374,False,1450062288,3195,0,1958,0,63,20
2001269371,False,1450062306,3052,0,2047,0,63,176
2001269361,True,1450062315,3291,1796,0,51,0,267
2001269358,False,1450062303,1598,4,1982,3,63,83
2001269303,True,1450062291,1836,1982,6,63,3,0
2001269185,True,1450062290,2466,1982,0,63,0,21
2001269053,False,1450062274,2129,260,1974,51,63,84
2001269041,False,1450062290,2523,4,1974,3,63,57
2001268928,False,1450062279,1805,0,1974,0,63,260
2001268866,False,1450062277,1868,0,1972,0,63,4
2001268639,False,1450062262,2610,0,2038,0,63,22
2001268595,False,1450062261,2433,0,1974,0,63,2
2001268554,False,1450062248,1712,0,2046,0,63,135
2001268488,False,1450062236,2598,0,2038,0,63,226
2001268407,False,1450062239,1960,0,1983,0,63,261
2001268401,False,1450062251,3310,0,1568,0,60,498
2001268382,True,1450062235,1163,2046,6,63,3,69
2001268379,True,1450062251,2979,1958,0,63,0,212
2001268311,False,1450062239,2547,0,1974,0,63,67
2001268141,True,1450062237,3251,1844,0,63,0,237
2001268084,True,1450062234,3386,1959,0,63,0,152
2001267869,False,1450062212,774,455,2047,51,63,259
2001267745,False,1450062218,3212,0,1972,0,63,20
2001267739,True,1450062213,2274,1972,0,63,0,22
2001267715,False,1450062209,2060,4,1974,3,63,45
2001267692,False,1450062213,2742,4,1926,3,51,99
2001267670,False,1450062210,3704,4,1828,3,63,10
2001267654,True,1450062208,2442,1975,0,63,0,42
2001267623,True,1450062176,3075,1830,0,63,0,6
2001267602,True,1450062206,3100,1574,0,15,0,43
2001267550,True,1450062190,2000,1982,0,63,0,92
2001267542,False,1450062180,3148,0,1844,0,63,98
2001267506,False,1450062201,2930,0,1974,0,63,7
2001267412,False,1450062186,2007,0,2047,48,63,52
2001267323,True,1450062191,1940,2046,0,63,0,9
2001267298,False,1450062176,2342,0,1974,0,63,4
2001267291,True,1450062193,2873,1974,4,63,3,230
2001267198,False,1450062187,2908,0,1974,0,63,0
2001267194,False,1450062186,1705,0,1982,0,63,121
2001267180,False,1450062178,2002,0,1974,0,63,1
2001267141,True,1450062185,3534,1542,384,3,48,207
2001267119,True,1450062181,2423,1796,0,51,0,3
2001267107,True,1450062176,3896,1824,4,63,51,99
2001267089,False,1450062179,2599,0,1854,0,63,257
2001267075,True,1450062163,2623,1958,6,63,3,13
2001267009,False,1450062171,2396,6,1830,3,63,181
2001266985,False,1450062169,3497,6,1568,3,61,0
2001266949,False,1450062179,1887,0,1830,0,63,0
2001266714,False,1450062158,2017,0,2047,0,63,2
2001266713,True,1450062158,1705,2047,0,63,0,5
2001266659,True,1450062151,2715,1956,4,63,3,217
2001266418,False,1450062140,2534,0,1982,0,63,109
2001266329,False,1450062126,2384,0,2038,0,63,47
2001266328,True,1450062131,3683,1792,0,63,0,10
2001266304,True,1450062134,2296,1974,4,63,3,358
2001266276,False,1450062123,2992,0,1588,0,63,445
2001265837,True,1450062093,3615,1572,262,47,51,139
2001265705,True,1450062107,1523,1975,1840,63,60,36
2001265614,True,1450062073,2466,1844,256,63,48,72
2001265568,True,1450062080,2264,1982,0,63,0,131
2001265567,True,1450062087,2851,2047,0,63,0,138
2001265520,True,1450062087,2131,2039,0,63,0,143
2001265482,False,1450062088,2585,0,1844,0,63,4
2001265396,True,1450062076,2030,2047,0,63,0,102
2001265359,False,1450062086,2888,1796,1974,51,63,110
2001265327,True,1450062070,2655,1844,0,63,3,442
2001265319,True,1450062060,2419,1847,256,63,48,96
2001265318,False,1450062076,1887,0,2038,0,63,107
2001265316,True,1450062075,2291,1792,390,61,51,21
2001265228,True,1450062039,2696,1958,0,63,0,50
2001265194,False,1450062070,3014,0,1958,0,63,81
2001265077,True,1450062052,2349,1588,4,47,3,104
2001265055,True,1450062062,2453,1974,4,63,3,183
2001264894,False,1450062033,2891,0,2036,0,63,160
2001264853,False,1450062048,1792,256,1975,48,63,151
2001264819,True,1450062048,2149,1975,260,63,51,0
2001264736,True,1450062037,1773,2038,0,63,0,0
2001264735,True,1450062037,2978,1796,0,63,0,48
2001264726,False,1450062030,1202,388,2047,51,63,153
2001264695,False,1450062035,3905,390,0,51,12,98
2001264647,True,1450062035,2370,1974,256,63,48,196
2001264630,False,1450062030,2160,0,1846,0,63,174
2001264591,True,1450062024,2229,1974,0,63,0,143
2001264571,True,1450062030,1413,1982,391,63,51,117
2001264498,True,1450062025,3441,1312,262,60,51,114
2001264491,False,1450062030,1410,256,2047,48,63,16
2001264418,False,1450062016,3120,0,1828,0,63,12
2001264356,True,1450062005,1897,2047,0,63,0,106
2001264302,False,1450062001,2759,0,1572,0,63,11
2001264234,False,1450062006,2464,0,2038,0,63,260
2001264167,False,1450062004,2422,6,1972,3,63,115
2001264034,False,1450062003,1820,4,2038,3,63,9
2001263956,True,1450061998,2793,1798,0,63,0,64
2001263898,True,1450061991,2646,1972,0,63,0,97
2001263818,False,1450061979,2976,0,1956,0,63,312
2001263745,True,1450061983,3229,1540,260,31,51,172
2001263680,False,1450061978,3002,384,544,48,15,17
2001263652,False,1450061972,3155,0,1958,0,63,193
2001263564,False,1450061959,2390,0,2047,0,63,0
2001263543,True,1450061973,2410,1844,4,63,3,118
2001263489,False,1450061970,1649,0,2046,0,63,158
2001263411,True,1450061962,2150,1844,0,63,0,134
2001263252,True,1450061949,1567,2046,4,63,3,171
2001263249,False,1450061958,2438,0,1982,0,63,53
2001263223,False,1450061949,1492,6,1976,3,63,0
2001263214,False,1450061954,2355,0,1958,0,63,93
2001263128,False,1450061945,3015,260,1280,51,52,0
2001263064,False,1450061946,2159,0,1974,0,63,0
2001262870,True,1450061926,2461,1972,384,63,51,105
2001262802,True,1450061891,3610,1796,384,63,50,94
2001262704,False,1450061909,2603,0,1983,0,63,364
2001262599,True,1450061914,3137,1830,0,63,0,3
2001262468,False,1450061901,2363,4,1844,3,63,135
2001262436,False,1450061898,3836,0,1846,0,63,227
2001262387,True,1450061906,4305,1568,0,15,0,101
2001262371,True,1450061905,2314,1975,0,63,0,137
2001262334,True,1450061894,2739,1975,0,63,0,7
2001262273,True,1450061893,3023,1840,0,63,0,56
2001262264,False,1450061891,2565,256,1972,48,63,308
2001262166,False,1450061879,2586,0,1972,0,63,226
2001261894,True,1450061884,2889,1846,0,63,16,6
2001261888,True,1450061843,3461,1540,0,15,3,10
2001261856,True,1450061872,1272,2039,0,63,0,88
2001261739,False,1450061865,2358,0,1972,0,63,358
2001261725,False,1450061866,2643,0,1796,0,63,8
2001261645,True,1450061865,2552,1976,4,62,3,90
2001261591,False,1450061860,2513,0,1840,0,63,77
2001261585,False,1450061852,4548,260,512,51,0,49
2001261571,False,1450061865,2855,0,1572,0,47,0
2001261502,True,1450061847,3505,1828,0,63,0,200
2001261482,False,1450061840,3084,256,1974,48,63,92
2001261301,False,1450061841,2608,4,1974,3,63,7
2001261280,True,1450061838,1777,1854,256,63,48,208
2001261133,True,1450061832,2655,1975,0,63,0,211
2001260981,False,1450061830,2199,0,2038,0,63,68
2001260928,True,1450061799,3113,1796,0,63,0,1
2001260812,True,1450061795,2496,1982,0,63,0,91
2001260690,True,1450061790,2279,1854,0,63,0,152
2001260686,False,1450061803,2308,0,1956,0,63,48
2001260511,False,1450061794,2475,256,1974,48,63,156
2001260468,True,1450061797,2558,1828,0,63,0,54
2001260441,True,1450061788,2413,1972,0,63,0,89
2001260353,True,1450061776,1738,2046,4,63,3,113
2001260332,False,1450061783,1394,0,2047,0,63,6
2001260258,True,1450061784,2046,1972,0,63,0,9
2001260248,True,1450061779,2353,2047,0,63,48,0
2001260153,False,1450061776,2149,0,2038,16,63,107
2001260150,True,1450061767,1716,2047,0,63,0,152
2001260147,False,1450061772,1900,4,2036,3,63,373
2001259965,False,1450061763,2799,0,1972,32,63,249
2001259940,True,1450061761,2405,1855,0,63,0,27
2001259909,False,1450061759,2889,263,1572,51,63,85
2001259899,True,1450061744,1768,1983,0,63,0,126
2001259778,True,1450061747,2924,1972,0,63,0,184
2001259743,False,1450061749,1652,0,2047,0,63,249
2001259540,False,1450061730,238,2047,2047,63,63,16
2001259505,True,1450061732,3673,1568,0,60,0,263
2001259472,False,1450061741,2541,0,1846,3,63,70
2001259428,True,1450061731,2079,2046,0,63,1,318
2001259163,False,1450061717,3420,0,1952,0,63,0
2001259150,True,1450061715,2192,1974,0,63,0,94
2001259142,False,1450061710,3267,260,1792,51,50,95
2001259092,False,1450061686,2458,0,1974,0,63,85
2001259007,True,1450061703,2132,1982,256,63,48,291
2001258881,False,1450061684,3500,260,1280,51,52,69
2001258820,False,1450061689,2907,262,1828,51,63,51
2001258632,False,1450061686,2486,256,2047,48,63,181
2001258619,False,1450061647,2362,0,1956,0,63,137
2001258617,False,1450061686,2557,0,1972,0,63,16
2001258550,True,1450061679,4094,1844,260,63,51,114
2001258491,True,1450061685,2965,1982,0,63,0,0
2001258482,True,1450061671,2585,48,256,12,48,145
2001258412,True,1450061656,2133,2038,0,63,0,6
2001258398,True,1450061671,2305,1846,0,63,0,252
